SECID,BOARDID,FACEVALUE,PREVLEGALCLOSEPRICE,COUPONVALUE,COUPONPERIOD,COUPONPERCENT,NEXTCOUPON,MATDATE,ACCRUEDINT,LATNAME,YIELD,DURATION,exclude
RU000A10DZK8,TQCB,1000.0,103.01,15.99,30,19.45,2026-06-24,2027-12-16,15.45,Poliplast AO P02-BO-13,18.69,468,True
RU000A10DZL6,TQCB,1000.0,100.81,41.42,90,16.8,2026-09-18,2032-11-15,1.38,Tomsk Region 35077,15.17,1385,True
RU000A10DZN2,TQCB,1000.0,103.59,37.23,90,15.1,2026-09-18,2032-10-06,1.24,Tomsk Region 35078,15.1,1403,True
RU000A10DZT9,TQCB,1000.0,101.45,15.21,30,,2026-06-24,2027-12-16,14.7,A101 BO-001P-03,16.98,474,True
RU000A10DZU7,TQCB,1000.0,102.57,13.97,30,17.0,2026-06-24,2027-12-16,13.51,A101 BO-001P-02,16.3,477,True
RU000A10DZW3,TQCB,1000.0,103.07,12.62,30,15.35,2026-06-24,2035-12-04,12.2,RZD BO 001P-50R,15.38,963,True
RU000A10E1Z4,TQCB,1000.0,,11.92,30,14.5,2026-06-24,2035-11-04,11.52,RESO-LEASING BO-P-29,0.0,0,True
RU000A10E283,TQCB,1000.0,103.49,20.14,30,24.5,2026-06-27,2028-12-13,17.45,CHROMOS Engineering BO-04,25.68,678,True
RU000A10E291,TQCB,1000.0,103.61,14.3,30,17.4,2026-06-27,2030-12-03,12.39,GK Azot 001P-01,16.58,480,True
RU000A10E2B3,TQCB,1000.0,104.0,16.03,30,19.5,2026-06-27,2029-12-08,13.89,Sovcom Express 001P-01,18.0,474,True
RU000A10E2M0,TQCB,1000.0,,0.1,365,0.01,2027-01-30,2028-01-30,0.04,SKBBIO13,0.0,0,True
RU000A10E3T3,TQCB,1000.0,100.17,34.9,91,14.0,2026-07-16,2026-07-16,26.08,Bank VTB B-1-380,17.06,23,True
RU000A10E3Z0,TQCB,1000.0,91.7,0.1,365,0.01,2027-02-05,2027-02-05,0.04,Gazprombank BO 004P-37,14.96,227,True
RU000A10E424,TQCB,1000.0,50.0,0.58,2135,0.01,2031-12-15,2031-12-15,0.0,Bank VTB C-1-1703,0.0,0,True
RU000A10E457,TQCB,1000.0,60.0,0.59,2170,0.01,2032-01-30,2032-01-30,0.0,Bank VTB C-1-1706,0.0,0,True
RU000A10E473,TQCB,1000.0,,0.51,1849,0.01,2031-03-25,2031-03-25,0.0,Bank VTB C-1-1708,0.0,0,True
RU000A10E4F0,TQCB,1000.0,99.9,20.55,30,25.0,2026-07-19,2029-01-04,2.74,Lombard 888 BO-01,28.22,692,True
RU000A10E4G8,TQCB,1000.0,100.27,13.56,30,16.5,2026-07-19,2029-01-04,1.81,MC PSB Finance 002P-02,15.92,458,True
RU000A10E4H6,TQCB,1000.0,,37.4,91,15.0,2026-07-21,2027-01-19,25.89,SovcmL P15,0.0,0,True
RU000A10E4U9,TQCB,1000.0,100.0,15.62,30,19.0,2026-07-21,2030-01-01,1.04,Balti-GRAND BO-P09,20.23,878,True
RU000A10E4X3,TQCB,1000.0,58.02,16.44,30,20.0,2026-07-21,2030-12-27,1.1,EvroTrans BO-001P-09,59.38,696,True
RU000A10E4Y1,TQCB,1000.0,103.66,49.86,91,20.0,2026-07-24,2028-07-21,32.88,Aerofuels003P-01,19.9,622,True
RU000A10E5C4,TQCB,1000.0,95.96,20.14,30,24.5,2026-07-22,2029-07-06,0.67,APRI BO-002P-13,30.91,715,True
RU000A10E5E0,TQCB,1000.0,,0.1,365,0.01,2027-02-16,2028-02-16,0.03,SKBBIO14,0.0,0,True
RU000A10E5S0,TQCB,1000.0,100.0,19.73,30,24.0,2026-06-25,2030-01-05,18.41,TALK002P-04,26.79,579,True
RU000A10E5V4,TQCB,1000.0,95.45,0.1,365,0.01,2027-02-27,2029-02-26,0.03,Gazprombank BO 004P-38,1.76,979,True
RU000A10E5X0,TQCB,1000.0,99.99,0.0,30,,2026-06-26,2028-04-16,11.84,RusHydro BO-002P-11,15.03,579,True
RU000A10E5Y8,TQCB,1000.0,101.42,61.64,90,25.0,2026-07-26,2035-12-06,39.04,SERGIEVSKOE BO-02,27.18,483,True
RU000A10E630,TQCB,1000.0,100.22,0.0,30,,2026-06-27,2029-01-12,11.4,Gazprom Neft  005P-04R,14.84,778,True
RU000A10E655,TQCB,1000.0,106.47,16.85,30,20.5,2026-06-27,2029-07-11,14.6,GLORAX 001P-05,20.05,834,True
RU000A10E6D0,TQCB,1000.0,99.78,18.08,30,22.0,2026-06-28,2028-01-19,15.07,iWHOOSH BO 001P-05,25.21,483,True
RU000A10E6G3,TQCB,1000.0,105.31,26.3,30,32.0,2026-06-29,2030-01-09,21.04,LLC L-Start 001P-1,30.77,806,True
RU000A10E6J7,TQCB,1000.0,103.14,20.75,30,25.25,2026-06-29,2027-07-24,16.6,Strana Development 002P-02,25.76,346,True
RU000A10E6Q2,TQCB,1000.0,100.49,0.0,30,,2026-07-05,2036-01-14,7.79,X5 FINANCE 003P-16,14.75,592,True
RU000A10E6S8,TQCB,1000.0,104.49,21.37,30,26.0,2026-07-03,2029-01-18,14.25,TD RKS 002P-07,26.69,691,True
RU000A10E6T6,TQCB,1000.0,99.0643,5.59,30,6.8,2026-07-03,2028-09-20,40.30638,Acron BO-002P-02,7.3,734,True
RU000A10E6T6,TQCB,1000.0,99.0643,5.59,30,6.8,2026-07-03,2028-09-20,40.30638,Acron BO-002P-02,7.96,734,True
RU000A10E6U4,TQCB,1000.0,96.44,17.26,30,21.0,2026-07-03,2029-01-18,11.51,Samolet Group BO-P19,28.54,359,True
RU000A10E6V2,TQCB,1000.0,101.8,11.92,30,14.5,2026-07-03,2036-01-12,7.95,X5 FINANCE 003P-17,14.66,569,True
RU000A10E721,TQCB,1000.0,,0.0,31,,2026-07-09,2030-03-03,6.78,Rosagroleasing 002P-06,0.0,0,True
RU000A10E739,TQCB,1000.0,102.34,12.12,30,14.75,2026-07-04,2028-07-23,7.68,Rostelecom 001P-22R,15.0,655,True
RU000A10E747,TQCB,1000.0,100.5,20.55,30,25.0,2026-07-04,2029-01-19,13.01,Segezha Group 003P-10R,28.08,617,True
RU000A10E788,TQCB,1000.0,,0.1,360,0.01,2027-04-03,2031-03-13,0.02,ALFA-BANK 001P-35,0.0,0,True
RU000A10E7D8,TQCB,1000.0,100.67,21.78,30,26.5,2026-07-05,2029-01-20,13.07,LKPROGR BO-01,29.94,684,True
RU000A10E7G1,TQCB,1000.0,102.75,12.53,30,15.25,2026-07-05,2029-01-20,7.52,NovaBev Group 003P-02,15.62,717,True
RU000A10E7K3,TQCB,1000.0,102.47,15.41,30,18.75,2026-07-06,2028-01-27,8.73,restore 001P-03,18.75,505,True
RU000A10E7M9,TQCB,1000.0,88.92,0.1,360,0.01,2027-02-15,2029-03-21,0.03,ALFA-BANK 001P-39,4.38,1002,True
RU000A10E7N7,TQCB,1000.0,82.71,0.1,360,0.01,2027-02-15,2031-03-11,0.03,ALFA-BANK 001P-40,4.12,1721,True
RU000A10E7P2,TQCB,1000.0,,0.1,360,0.01,2027-03-14,2029-04-17,0.03,ALFA-BANK 001P-41,0.0,0,True
RU000A10E7Q0,TQCB,1000.0,100.98,12.27,30,14.93,2026-07-06,2027-02-01,6.95,ALFA-BANK 002P-31,14.97,213,True
RU000A10E7U2,TQCB,1000.0,93.4,21.78,30,26.5,2026-07-10,2029-01-25,9.44,PCF 001P-01,44.02,660,True
RU000A10E7W8,TQCB,1000.0,100.0,0.0,30,,2026-07-09,2030-02-08,6.27,Metalloinvest 002P-04,15.4,1032,True
RU000A10E7Y4,TQCB,1000.0,116.4,0.1,365,0.01,2027-02-27,2027-02-27,0.03,Gazprombank BO 004P-39,-19.95,0,True
RU000A10E804,TQCB,1000.0,100.5,0.0,30,,2026-07-13,2028-03-04,5.01,PCB 1P-09,17.41,506,True
RU000A10E846,TQCB,1000.0,90.5,0.1,365,0.01,2027-02-27,2028-02-27,0.03,SKBBIO15,6.12,0,True
RU000A10E8N5,TQCB,1000.0,100.24,0.0,30,,2026-07-11,2032-01-11,5.34,MTS 2R-16,15.1,794,True
RU000A10E8P0,TQCB,1000.0,99.446,6.25,30,7.6,2026-07-11,2029-09-23,27.015,RZD BO 001P-51R,7.73,1053,True
RU000A10E8P0,TQCB,1000.0,99.446,6.25,30,7.6,2026-07-11,2029-09-23,27.015,RZD BO 001P-51R,8.36,1053,True
RU000A10E8Q8,TQCB,1000.0,,0.0,0,,0000-00-00,2028-06-07,0.0,Sber CIB-SN-CRFX-001S-510,0.0,0,True
RU000A10E903,TQCB,1000.0,101.7,0.0,0,,0000-00-00,2027-03-16,0.0,Sber CIB-SN-FX-001S-520,0.0,0,True
RU000A10E952,TQCB,1000.0,140.0,0.0,0,,0000-00-00,2028-02-28,0.0,Sber CIB-SN-R-001S-525,0.0,0,True
RU000A10E960,TQCB,1000.0,111.23,0.0,0,,0000-00-00,2028-02-28,0.0,Sber CIB-SN-R-001S-526,0.0,0,True
RU000A10E9M5,TQCB,1000.0,100.21,21.37,30,26.0,2026-07-12,2029-01-27,7.84,Zashita online BO-02,29.02,295,True
RU000A10E9V6,TQCB,1000.0,102.0,17.26,30,21.0,2026-07-13,2029-01-28,5.75,PERVOURALSKBANK 001P-02,21.59,423,True
RU000A10E9W4,TQCB,1000.0,,36.4,91,14.6,2026-08-14,2027-02-12,15.6,Sovcombank Lizing BO-P19,0.0,0,True
RU000A10E9Y0,TQCB,1000.0,100.9211,6.16,30,7.5,2026-07-13,2031-02-17,150.54995,Gazprom capital BO-003P-18,7.64,1439,True
RU000A10E9Z7,TQCB,1000.0,102.01,16.44,30,20.0,2026-07-13,2028-02-03,5.48,IJSC Voxys 001P-02,21.36,506,True
RU000A10EA08,TQCB,1000.0,105.94,16.03,30,19.5,2026-07-13,2028-12-20,5.34,Softline 002P-02,18.4,730,True
RU000A10EA16,TQCB,1000.0,102.42,14.59,30,17.75,2026-07-13,2036-01-22,4.86,Russian Post 003P-03,18.29,769,True
RU000A10EA32,TQCB,1000.0,99.8,0.0,30,,2026-07-13,2036-01-22,4.79,Russian Post 003P-04,17.03,524,True
RU000A10EA40,TQCB,1000.0,102.72,13.56,30,16.5,2026-07-20,2031-01-25,1.36,GK Azot 001P-02,16.45,531,True
RU000A10EAB8,TQCB,1000.0,104.25,16.14,31,19.0,2026-07-21,2029-03-08,1.56,ARENZA-PRO 001P-07,18.53,605,True
RU000A10EAC6,TQCB,1000.0,100.58,13.11,30,15.95,2026-07-16,2028-02-06,3.06,KAMAZ PTC BO-P20,17.08,525,True
RU000A10EAM5,TQCB,100.0,104.2413,0.78,30,9.5,2026-07-17,2029-08-30,11.75024,GTLK BO 001P-22,8.22,966,True
RU000A10EAQ6,TQCB,1000.0,99.97,22.19,30,27.0,2026-07-17,2029-02-01,4.44,KRONOS BO-01,32.21,366,True
RU000A10EAS2,TQCB,1000.0,79.53,5.42,30,6.6,2026-07-17,2035-12-27,1.08,TMK 002P-01,17.56,870,True
RU000A10EB07,TQCB,1000.0,101.16,17.26,30,21.0,2026-07-18,2029-02-02,2.88,MSBLis3P07,22.66,510,True
RU000A10EBE0,TQCB,1000.0,101.44,11.96,30,14.55,2026-07-18,2028-02-08,1.99,Rostelecom 001P-23R,15.15,533,True
RU000A10EBW2,TQCB,1000.0,60.0,0.5,1838,0.01,2031-03-28,2031-03-28,0.0,Bank VTB C-1-1720,0.0,0,True
RU000A10EC14,TQCB,1000.0,100.76,34.65,91,13.9,2026-08-20,2026-08-20,12.57,Bank VTB B-1-381,13.97,58,True
RU000A10EC22,TQCB,1000.0,101.5,13.68,30,16.65,2026-07-19,2029-02-03,1.82,SELIGDAR 001-10,17.53,688,True
RU000A10EC48,TQCB,1000.0,101.0,20.96,30,25.5,2026-07-19,2031-01-24,2.79,PKO SZA BO-06,28.52,709,True
RU000A10EC63,TQCB,1000.0,101.49,18.7,30,22.75,2026-06-26,2029-02-10,16.83,Brusnika 002P-06,24.5,502,True
RU000A10ECA6,TQCB,1000.0,100.26,19.73,30,24.0,2026-07-20,2031-01-25,1.97,LK AdvansTruck 001P-02,26.93,918,True
RU000A10ECC2,TQCB,1000.0,,0.0,30,,2026-07-20,2028-02-10,1.32,Promsvyazbank 004P-03,0.0,0,True
RU000A10ECG3,TQCB,1000.0,,0.0,91,,2026-08-21,2036-02-08,15.78,TransFin-M 003P-03,0.0,0,True
RU000A10ECH1,TQCB,1000.0,,69.81,182,14.0,2026-08-25,2038-02-09,45.64,MTS 2R-15,0.0,0,True
RU000A10ECK5,TQCB,100.0,102.012,0.62,30,7.5,2026-07-20,2029-03-06,4.40634,SIBUR Holding 001P-09,6.69,897,True
RU000A10ECM1,TQCB,1000.0,100.3,13.15,30,,2026-06-24,2028-08-12,12.71,Gazprom Capital BO-003P-21,14.88,668,True
RU000A10ECR0,TQCB,916.7,,13.2,30,17.52,2026-06-24,2029-02-08,12.76,FLEET 001P-02,0.0,0,True
RU000A10ECW0,TQCB,100.0,106.0436,1.01,30,12.25,2026-06-25,2029-08-08,10.15764,Poliplast AO P02-BO-15,10.87,952,True
RU000A10ECW0,TQCB,100.0,106.0436,1.01,30,12.25,2026-06-25,2029-08-08,10.15764,Poliplast AO P02-BO-15,11.29,952,True
RU000A10ECX8,TQCB,100.0,105.909,1.05,30,12.75,2026-06-25,2029-08-08,71.97022,Poliplast AO P02-BO-14,11.8,944,True
RU000A10ECY6,TQCB,1000.0,101.61,19.32,30,23.5,2026-06-25,2027-08-19,18.03,Elektroresheniya 001P-03,25.16,367,True
RU000A10ED62,TQCB,1000.0,102.45,21.78,30,26.5,2026-06-26,2029-02-10,19.6,PKO Vernem 001P-01,28.84,692,True
RU000A10ED70,TQCB,1000.0,100.0,20.55,30,25.0,2026-06-26,2031-01-31,18.49,Pervyj YuvelirLomb BO-01,28.45,373,True
RU000A10EDA4,TQCB,1000.0,100.5,0.0,30,,2026-07-22,2028-02-12,0.4,GPB Finance 001P-10P,-7.85,8,True
RU000A10EDB2,TQCB,920.0,98.0,48.17,91,21.0,2026-08-27,2029-02-22,13.76,Aquilon-Leasing BO-05-001P,22.56,452,True
RU000A10EDE6,TQCB,1000.0,68.97,0.1,365,0.01,2027-03-31,2029-03-30,0.02,Gazprombank BO 004P-40,14.35,1011,True
RU000A10EDV0,TQCB,1000.0,100.77,17.05,30,20.75,2026-06-27,2030-02-06,14.78,ID Collect 001P-07,22.73,513,True
RU000A10EDW8,TQCB,1000.0,99.75,0.0,30,,2026-06-27,2028-05-17,11.29,Magnit BO-006P-01,14.95,604,True
RU000A10EE87,TQCB,1000.0,100.49,14.38,30,17.5,2026-06-27,2031-02-01,12.47,Sistema2P12,18.89,525,True
RU000A10EED6,TQCB,1000.0,,0.0,91,,2026-08-31,2036-02-18,9.61,Rosneft 005P-01,0.0,0,True
RU000A10EEE4,TQCB,1000.0,99.95,14.79,30,18.0,2026-07-10,2029-05-25,6.41,Baltic Leasing BO-P24,19.67,586,True
RU000A10EEP0,TQCB,1000.0,102.3,0.0,91,,2026-08-31,2029-02-26,9.65,VEB.RF PBO-002P-57,13.82,0,True
RU000A10EER6,TQCB,1000.0,102.21,19.95,91,8.0,2026-09-01,2029-05-29,49.7076,PhosAgro BO-02-05,6.85,962,True
RU000A10EER6,TQCB,1000.0,102.21,19.95,91,8.0,2026-09-01,2029-05-29,49.7076,PhosAgro BO-02-05,7.64,962,True
RU000A10EES4,TQCB,1000.0,102.58,13.97,30,17.0,2026-07-01,2029-02-15,10.25,VIS FINANCE BO-P11,17.51,780,True
RU000A10EEZ9,TQCB,1000.0,101.85,12.33,30,15.0,2026-07-02,2029-02-16,8.63,Selectel 001P-07R,15.58,799,True
RU000A10EF11,TQCB,1000.0,99.49,0.0,30,,2026-07-02,2028-02-22,9.61,iPROMOMED DM 002P-03,16.3,535,True
RU000A10EF52,TQCB,1000.0,101.49,11.67,30,14.2,2026-07-11,2028-08-29,4.67,SBER52,14.68,688,True
RU000A10EF86,TQCB,1000.0,99.69,0.1,365,0.01,2027-03-25,2029-04-23,0.0,SberIOS 001P-781R 3Y1M RMFS,0.0,0,True
RU000A10EF94,TQCB,1000.0,88.01,0.1,365,0.01,2027-03-26,2027-03-26,0.0,SberIOS 001P-782R 1Y RMFS BNR,0.0,0,True
RU000A10EFK8,TQCB,1000.0,102.0,0.1,365,0.01,2027-03-30,2027-03-30,0.0,SberIOS 001P-783R 1Y TRNFPBNR,0.0,0,True
RU000A10EFL6,TQCB,100000000.0,,1471232.88,30,17.9,2026-07-22,2033-03-17,49041.1,ALFA-BANK T2-CR-06,0.0,0,True
RU000A10EFP7,TQCB,1000.0,90.16,0.02,91,0.01,2026-07-15,2027-04-14,0.0,Bank VTB B-1-331,0.0,0,True
RU000A10EFQ5,TQCB,1000.0,91.51,0.02,91,0.01,2026-07-28,2026-10-27,0.0,Bank VTB B-1-332,0.0,0,True
RU000A10EFR3,TQCB,1000.0,90.0,0.02,91,0.01,2026-07-27,2027-04-26,0.0,Bank VTB B-1-333,0.0,0,True
RU000A10EFS1,TQCB,1000.0,92.01,0.02,91,0.01,2026-08-12,2026-11-11,0.0,Bank VTB B-1-334,0.0,0,True
RU000A10EFW3,TQCB,1000.0,106.37,17.05,30,20.75,2026-07-03,2029-02-17,11.37,LASERSYSTEMY-02,19.74,753,True
RU000A10EFX1,TQCB,1000.0,,0.0,90,,2026-09-01,2030-02-12,8.42,Gazprom Capital BO-003P-27,0.0,0,True
RU000A10EFY9,TQCB,1000.0,89.4,0.2,732,0.01,2028-03-20,2028-03-20,0.0,SberIOS 001P-784R 2Y RMFS BNR,0.0,0,True
RU000A10EG28,TQCB,1000.0,101.35,0.0,30,,2026-07-04,2029-02-18,8.56,Medsi group 001P-04,15.27,802,True
RU000A10EG44,TQCB,1000.0,103.26,14.55,30,17.7,2026-07-04,2028-02-24,9.21,Ilon 001P-01,16.83,530,True
RU000A10EG77,TQCB,1000.0,80.08,0.1,365,0.01,2027-03-31,2028-03-30,0.02,SKBBIO16,13.39,0,True
RU000A10EH27,TQCB,1000.0,,0.51,1845,0.01,2031-06-06,2031-06-06,0.0,Bank VTB C-1-1738,0.0,0,True
RU000A10EH43,TQCB,1000.0,60.29,0.31,1120,0.01,2029-05-07,2029-05-07,0.0,Bank VTB C-1-1740,0.0,0,True
RU000A10EH76,TQCB,1000.0,54.56,0.0,0,,0000-00-00,2031-03-16,0.0,Gazprombank BO 006P-05P,13.95,1727,True
RU000A10EHA5,TQCB,1000.0,,39.89,182,8.0,2026-09-18,2036-02-27,20.82,Rosneft 005P-02,0.0,0,True
RU000A10EHB3,TQCB,1000.0,104.24,19.32,30,23.5,2026-07-09,2031-02-13,9.01,MFC Lime-Zaim 06,24.12,756,True
RU000A10EHC1,TQCB,1000.0,99.42,0.0,30,,2026-07-09,2036-01-18,6.81,HYDROMASHSERVICE 002P-01,17.2,797,True
RU000A10EHJ6,TQCB,1000.0,101.0,0.0,30,,2026-07-09,2029-02-23,7.29,PIONEER GROUP BO 002P-03,18.25,782,True
RU000A10EJ25,TQCB,1000.0,,0.51,1851,0.01,2031-06-26,2031-06-26,0.0,Bank VTB C-1-1757,0.0,0,True
RU000A10EJ33,TQCB,1000.0,42.79,0.5,1836,0.01,2031-04-30,2031-04-30,0.0,Bank VTB C-1-1758,0.0,0,True
RU000A10EJ41,TQCB,1000.0,,0.51,1848,0.01,2031-04-28,2031-04-28,0.0,Bank VTB C-1-1759,0.0,0,True
RU000A10EJ58,TQCB,1000.0,,0.51,1848,0.01,2031-05-26,2031-05-26,0.0,Bank VTB C-1-1760,0.0,0,True
RU000A10EJ90,TQCB,1000.0,,11.67,30,14.2,2026-07-11,2028-08-29,4.67,SBER54,0.0,0,True
RU000A10EJA1,TQCB,1000.0,100.0,0.0,30,,2026-07-10,2029-02-24,5.7,Gazprom Neft  005P-05R,14.85,813,True
RU000A10EJD5,TQCB,1000.0,,0.1,360,0.01,2027-04-03,2029-05-07,0.02,ALFA-BANK 001P-44,0.0,0,True
RU000A10EJE3,TQCB,1000.0,,0.1,360,0.01,2027-04-25,2029-05-29,0.01,ALFA-BANK 001P-45,0.0,0,True
RU000A10EJQ7,TQCB,1000.0,101.73,36.65,91,14.7,2026-09-11,2029-12-07,4.43,Atomenergoprom 001P-11,15.26,1008,True
RU000A10EJR5,TQCB,1000.0,100.75,19.32,30,23.5,2026-07-11,2029-02-25,7.73,Arlift 001P-01,26.03,730,True
RU000A10EJZ8,TQCB,1000.0,103.31,13.77,30,16.75,2026-07-14,2029-02-28,4.13,EkoNiva 001P-01,16.85,796,True
RU000A10EK06,TQCB,1000.0,102.1,13.56,30,16.5,2026-07-14,2028-03-05,4.07,Setl-Grupp BO 002P-07,17.15,544,True
RU000A10EK30,TQCB,908.8,,11.86,31,15.37,2026-06-26,2035-03-26,10.72,SFO SB Securitization 4 cl.AP,0.0,0,True
RU000A10EK48,TQCB,923.49,100.01,12.16,31,15.5,2026-06-26,2035-03-26,10.98,SFO SB Securitization 4 cl.AC,16.8,286,True
RU000A10EK63,TQCB,1000.0,100.0,0.0,30,,2026-07-14,2027-03-11,3.49,BANK ROSSIYA 001P-02,13.95,0,True
RU000A10EK71,TQCB,1000.0,104.13,15.21,30,18.5,2026-07-14,2029-02-28,4.56,Borets Capital 001P-05,18.25,781,True
RU000A10EKA9,TQCB,1000.0,98.17,0.05,183,0.01,2026-10-16,2026-10-16,0.02,Investment bonds 15,6.81,115,True
RU000A10EKX1,TQCB,1000.0,101.97,14.79,30,18.0,2026-07-15,2030-02-24,3.95,Energotekhservice 001P-09,18.14,546,True
RU000A10EKY9,TQCB,1000.0,101.52,0.0,30,,2026-07-15,2028-03-06,3.95,EkoNiva 001P-02,16.44,544,True
RU000A10EKZ6,TQCB,1000.0,101.25,12.53,30,15.25,2026-07-15,2029-03-01,3.34,R-Vision 001P-03,16.1,809,True
RU000A10EL13,TQCB,1000.0,103.42,21.37,30,26.0,2026-07-15,2029-03-01,5.7,PET PLAST 001P-02,27.77,625,True
RU000A10EL21,TQCB,984.21,99.15,12.96,31,15.5,2026-06-28,2056-11-28,10.87,DOM.RF Mortgage agent BO 1P61,0.0,0,True
RU000A10EL70,TQCB,1000.0,101.56,11.1,30,13.5,2026-07-20,2036-03-29,1.11,X5 FINANCE 003P-18,13.4,659,True
RU000A10EL88,TQCB,1000.0,96.86,0.0,30,,2026-07-21,2036-03-30,0.86,X5 FINANCE 003P-19,14.76,610,True
RU000A10ELA7,TQCB,1000.0,,0.05,181,0.01,2026-09-28,2027-09-25,0.02,Gazprombank BO 004P-52,0.0,0,True
RU000A10ELC3,TQCB,1000.0,,0.03,112,0.01,2026-07-14,2029-03-30,0.0,SberIOS 001P-785R 3Y BSKRUS,0.0,0,True
RU000A10ELF6,TQCB,1000.0,100.18,0.0,30,,2026-07-16,2036-01-25,3.1,MTS 2R-17,15.45,557,True
RU000A10EMF4,TQCB,1000.0,99.25,0.0,30,,2026-07-18,2029-03-04,2.47,PCB 1P-10,17.67,760,True
RU000A10EMG2,TQCB,1000.0,101.26,11.92,30,14.5,2026-07-18,2029-03-04,1.99,NovaBev Group 003P-03,15.35,757,True
RU000A10EMJ6,TQCB,1000.0,102.14,19.73,30,24.0,2026-07-18,2029-03-04,3.29,TECHNO Leasing 001P-08,26.83,694,True
RU000A10EML2,TQCB,915.0,101.0,11.66,30,15.5,2026-07-18,2029-03-04,1.94,VTB Leasing 001P-MB-05,16.1,461,True
RU000A10EMM0,TQCB,1000.0,100.68,59.15,127,17.0,2026-07-25,2030-04-25,44.25,Sovkom Vziskanie 01,18.12,1014,True
RU000A10EMS7,TQCB,1000.0,99.79,0.0,30,,2026-07-21,2031-02-25,0.95,SELO ZELENOE 001P-03,17.13,908,True
RU000A10EMT5,TQCB,1000.0,,0.0,30,,2026-07-21,2028-03-12,0.97,ILIM 001P-01,0.0,0,True
RU000A10EMU3,TQCB,1000.0,100.58,13.36,30,16.25,2026-07-21,2030-03-02,0.89,GTLK BO 002P-12,17.53,828,True
RU000A10EMX7,TQCB,100000000.0,,1476986.3,30,17.97,2026-06-25,2033-03-20,1378520.55,ALFA-BANK T2-CR-10,0.0,0,True
RU000A10EN11,TQCB,1000.0,101.12,11.92,30,14.5,2026-07-22,2036-03-31,0.4,RZD BO 001P-52R,15.22,965,True
RU000A10EN29,TQCB,1000.0,100.69,13.15,30,16.0,2026-07-22,2028-03-13,0.44,KAMAZ PTC BO-P22,16.97,554,True
RU000A10EN37,TQCB,1000.0,100.7,0.0,30,,2026-07-22,2028-03-13,0.5,KAMAZ PTC BO-P21,17.11,550,True
RU000A10EN52,TQCB,1000.0,97.41,21.37,30,26.0,2026-06-23,2031-02-27,0.0,VOSTOKOIL-02,30.13,15,True
RU000A10EN60,TQCB,1000.0,100.53,11.42,30,13.9,2026-06-23,2028-01-14,0.0,Rostelecom 001P-24R,14.49,516,True
RU000A10EN78,TQCB,1000.0,100.03,19.32,30,23.5,2026-06-23,2029-03-09,0.0,BUSINESS ALLIANCE 001P-09,26.25,741,True
RU000A10EN94,TQCB,1000.0,98.1,0.11,395,0.01,2027-05-24,2027-05-24,0.0,SberIOS 001P-786R 13M RMFS BNR,0.0,0,True
RU000A10ENA3,TQCB,1000.0,99.72,20.55,30,25.0,2026-06-23,2029-03-09,0.0,Yumi BO-01,28.81,400,True
RU000A10ENB1,TQCB,1000.0,94.0,0.1,364,0.01,2027-04-09,2029-05-07,0.0,SberIOS 001P-787R 3Y1M RMFS,0.0,0,True
RU000A10ENP1,TQCB,1000.0,100.2,34.39,77,16.3,2026-07-01,2032-10-01,30.81,SPE Alfa Factory PK-3 class A,18.18,201,True
RU000A10ENS5,TQCB,1000.0,99.76,0.0,30,,2026-06-24,2030-03-25,12.91,Metalloinvest 002P-05,15.46,1053,True
RU000A10ENT3,TQCB,1000.0,102.1,18.9,30,23.0,2026-06-24,2030-03-05,18.27,PCO Fineqva 001P-02,24.57,833,True
RU000A10ENU1,TQCB,1000.0,99.76,32.41,91,13.0,2026-06-25,2026-09-24,31.7,Bank VTB B-1-232,13.24,90,True
RU000A10EP68,TQCB,1000.0,,10.68,28,13.92,2026-07-03,2026-07-03,6.86,VEB.RF PBO-002P-K705,0.0,0,True
RU000A10EPK7,TQCB,1000.0,196.07,8.03,21,13.96,2026-06-25,2026-06-25,7.27,VEB.RF PBO-002P-K718,-100.0,0,True
RU000A10EPL5,TQCB,1000.0,100.0,5.35,14,13.95,2026-06-24,2026-06-24,4.97,VEB.RF PBO-002P-K719,14.8,0,True
RU000A10EPP6,TQCB,1000.0,,33.91,91,13.6,2026-06-26,2027-03-26,32.79,Sovcombank Lizing BO-P20,0.0,0,True
RU000A10EPQ4,TQCB,1000.0,101.5,12.66,30,15.4,2026-06-25,2028-11-11,11.81,Russianhighways BO-005P-16,14.65,258,True
RU000A10EPR2,TQCB,1000.0,,12.62,30,15.35,2026-06-25,2026-11-22,11.78,Russianhighways BO-005P-15,0.0,0,True
RU000A10EPT8,TQCB,966.6,100.49,19.46,30,24.5,2026-06-25,2031-03-01,18.17,DirectLeasing BO 002P-06,27.41,600,True
RU000A10EPU6,TQCB,1000.0,105.71,20.14,30,24.5,2026-06-25,2029-03-11,18.79,AUTOASSISTANS 001P-01,24.56,728,True
RU000A10EPV4,TQCB,1000.0,97.86,17.26,30,21.0,2026-06-25,2036-02-03,16.11,SSCap 001P-02,16.23,7,True
RU000A10EPW2,TQCB,1000.0,100.73,16.03,30,,2026-06-25,2029-03-11,14.96,Brusnika 002P-07,16.77,519,True
RU000A10EPX0,TQCB,1000.0,100.1,13.15,30,,2026-06-25,2029-03-11,12.27,RusHydro BO-002P-12,14.91,818,True
